"appl_date","day","mo","year","yq","q","status","freq","snow","snwd","name","lines","path","d","season"
"1999-01-22","Friday",1,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-01-22,"winter 1998-1999"
"1999-01-23","Saturday",1,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-01-23,"winter 1998-1999"
"1999-01-24","Sunday",1,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-01-24,"winter 1998-1999"
"1999-01-25","Monday",1,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-01-25,"winter 1998-1999"
"1999-01-26","Tuesday",1,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-01-26,"winter 1998-1999"
"1999-01-27","Wednesday",1,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-01-27,"winter 1998-1999"
"1999-01-28","Thursday",1,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-01-28,"winter 1998-1999"
"1999-01-29","Friday",1,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-01-29,"winter 1998-1999"
"1999-01-30","Saturday",1,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-01-30,"winter 1998-1999"
"1999-01-31","Sunday",1,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-01-31,"winter 1998-1999"
"1999-02-01","Monday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-01,"winter 1998-1999"
"1999-02-02","Tuesday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-02,"winter 1998-1999"
"1999-02-03","Wednesday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-03,"winter 1998-1999"
"1999-02-04","Thursday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-04,"winter 1998-1999"
"1999-02-05","Friday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-05,"winter 1998-1999"
"1999-02-06","Saturday",2,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-06,"winter 1998-1999"
"1999-02-07","Sunday",2,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-07,"winter 1998-1999"
"1999-02-08","Monday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-08,"winter 1998-1999"
"1999-02-09","Tuesday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-09,"winter 1998-1999"
"1999-02-10","Wednesday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-10,"winter 1998-1999"
"1999-02-11","Thursday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-11,"winter 1998-1999"
"1999-02-12","Friday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-12,"winter 1998-1999"
"1999-02-13","Saturday",2,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-13,"winter 1998-1999"
"1999-02-14","Sunday",2,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-14,"winter 1998-1999"
"1999-02-15","Monday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-15,"winter 1998-1999"
"1999-02-16","Tuesday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-16,"winter 1998-1999"
"1999-02-17","Wednesday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-17,"winter 1998-1999"
"1999-02-18","Thursday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-18,"winter 1998-1999"
"1999-02-19","Friday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-19,"winter 1998-1999"
"1999-02-20","Saturday",2,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-20,"winter 1998-1999"
"1999-02-21","Sunday",2,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-21,"winter 1998-1999"
"1999-02-22","Monday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-22,"winter 1998-1999"
"1999-02-23","Tuesday",2,1999,1999.1,1,NA,0,0.2,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-23,"winter 1998-1999"
"1999-02-24","Wednesday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-24,"winter 1998-1999"
"1999-02-25","Thursday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-25,"winter 1998-1999"
"1999-02-26","Friday",2,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-26,"winter 1998-1999"
"1999-02-27","Saturday",2,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-27,"winter 1998-1999"
"1999-02-28","Sunday",2,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-02-28,"winter 1998-1999"
"1999-03-01","Monday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-01,"winter 1998-1999"
"1999-03-02","Tuesday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-02,"winter 1998-1999"
"1999-03-03","Wednesday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-03,"winter 1998-1999"
"1999-03-04","Thursday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-04,"winter 1998-1999"
"1999-03-05","Friday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-05,"winter 1998-1999"
"1999-03-06","Saturday",3,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-06,"winter 1998-1999"
"1999-03-07","Sunday",3,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-07,"winter 1998-1999"
"1999-03-08","Monday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-08,"winter 1998-1999"
"1999-03-09","Tuesday",3,1999,1999.1,1,"Early Dismissal",1,8.4,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","99/3/9/early-dismissal_18/"">early dismissal</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/99/3/9/early-dismissal_18/",1999-03-09,"winter 1998-1999"
"1999-03-10","Wednesday",3,1999,1999.1,1,"Unscheduled Leave",1,0,8,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","99/3/10/unscheduled-leave_20/"">unscheduled leave</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/99/3/10/unscheduled-leave_20/",1999-03-10,"winter 1998-1999"
"1999-03-11","Thursday",3,1999,1999.1,1,NA,0,0,4,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-11,"winter 1998-1999"
"1999-03-12","Friday",3,1999,1999.1,1,NA,0,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-12,"winter 1998-1999"
"1999-03-13","Saturday",3,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-13,"winter 1998-1999"
"1999-03-14","Sunday",3,1999,1999.1,1,"Weekend",0,0.3,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-14,"winter 1998-1999"
"1999-03-15","Monday",3,1999,1999.1,1,NA,0,0,NA,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-15,"winter 1998-1999"
"1999-03-16","Tuesday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-16,"winter 1998-1999"
"1999-03-17","Wednesday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-17,"winter 1998-1999"
"1999-03-18","Thursday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-18,"winter 1998-1999"
"1999-03-19","Friday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-19,"winter 1998-1999"
"1999-03-20","Saturday",3,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-20,"winter 1998-1999"
"1999-03-21","Sunday",3,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-21,"winter 1998-1999"
"1999-03-22","Monday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-22,"winter 1998-1999"
"1999-03-23","Tuesday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-23,"winter 1998-1999"
"1999-03-24","Wednesday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-24,"winter 1998-1999"
"1999-03-25","Thursday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-25,"winter 1998-1999"
"1999-03-26","Friday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-26,"winter 1998-1999"
"1999-03-27","Saturday",3,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-27,"winter 1998-1999"
"1999-03-28","Sunday",3,1999,1999.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-28,"winter 1998-1999"
"1999-03-29","Monday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-29,"winter 1998-1999"
"1999-03-30","Tuesday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-30,"winter 1998-1999"
"1999-03-31","Wednesday",3,1999,1999.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-03-31,"winter 1998-1999"
"1999-12-01","Wednesday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-01,"winter 1999-2000"
"1999-12-02","Thursday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-02,"winter 1999-2000"
"1999-12-03","Friday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-03,"winter 1999-2000"
"1999-12-04","Saturday",12,1999,1999.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-04,"winter 1999-2000"
"1999-12-05","Sunday",12,1999,1999.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-05,"winter 1999-2000"
"1999-12-06","Monday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-06,"winter 1999-2000"
"1999-12-07","Tuesday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-07,"winter 1999-2000"
"1999-12-08","Wednesday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-08,"winter 1999-2000"
"1999-12-09","Thursday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-09,"winter 1999-2000"
"1999-12-10","Friday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-10,"winter 1999-2000"
"1999-12-11","Saturday",12,1999,1999.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-11,"winter 1999-2000"
"1999-12-12","Sunday",12,1999,1999.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-12,"winter 1999-2000"
"1999-12-13","Monday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-13,"winter 1999-2000"
"1999-12-14","Tuesday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-14,"winter 1999-2000"
"1999-12-15","Wednesday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-15,"winter 1999-2000"
"1999-12-16","Thursday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-16,"winter 1999-2000"
"1999-12-17","Friday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-17,"winter 1999-2000"
"1999-12-18","Saturday",12,1999,1999.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-18,"winter 1999-2000"
"1999-12-19","Sunday",12,1999,1999.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-19,"winter 1999-2000"
"1999-12-20","Monday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-20,"winter 1999-2000"
"1999-12-21","Tuesday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-21,"winter 1999-2000"
"1999-12-22","Wednesday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-22,"winter 1999-2000"
"1999-12-23","Thursday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-23,"winter 1999-2000"
"1999-12-24","Friday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-24,"winter 1999-2000"
"1999-12-25","Saturday",12,1999,1999.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-25,"winter 1999-2000"
"1999-12-26","Sunday",12,1999,1999.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-26,"winter 1999-2000"
"1999-12-27","Monday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-27,"winter 1999-2000"
"1999-12-28","Tuesday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-28,"winter 1999-2000"
"1999-12-29","Wednesday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-29,"winter 1999-2000"
"1999-12-30","Thursday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-30,"winter 1999-2000"
"1999-12-31","Friday",12,1999,1999.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,1999-12-31,"winter 1999-2000"
"2000-01-01","Saturday",1,2000,2000.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-01,"winter 1999-2000"
"2000-01-02","Sunday",1,2000,2000.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-02,"winter 1999-2000"
"2000-01-03","Monday",1,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-03,"winter 1999-2000"
"2000-01-04","Tuesday",1,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-04,"winter 1999-2000"
"2000-01-05","Wednesday",1,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-05,"winter 1999-2000"
"2000-01-06","Thursday",1,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-06,"winter 1999-2000"
"2000-01-07","Friday",1,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-07,"winter 1999-2000"
"2000-01-08","Saturday",1,2000,2000.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-08,"winter 1999-2000"
"2000-01-09","Sunday",1,2000,2000.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-09,"winter 1999-2000"
"2000-01-10","Monday",1,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-10,"winter 1999-2000"
"2000-01-11","Tuesday",1,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-11,"winter 1999-2000"
"2000-01-12","Wednesday",1,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-12,"winter 1999-2000"
"2000-01-13","Thursday",1,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-13,"winter 1999-2000"
"2000-01-14","Friday",1,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-14,"winter 1999-2000"
"2000-01-15","Saturday",1,2000,2000.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-15,"winter 1999-2000"
"2000-01-16","Sunday",1,2000,2000.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-16,"winter 1999-2000"
"2000-01-17","Monday",1,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-17,"winter 1999-2000"
"2000-01-18","Tuesday",1,2000,2000.1,1,NA,0,0.4,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-18,"winter 1999-2000"
"2000-01-19","Wednesday",1,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-19,"winter 1999-2000"
"2000-01-20","Thursday",1,2000,2000.1,1,"Unscheduled Leave",1,3.6,2,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","00/1/20/unscheduled-leave_26/"">unscheduled leave</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/00/1/20/unscheduled-leave_26/",2000-01-20,"winter 1999-2000"
"2000-01-21","Friday",1,2000,2000.1,1,NA,0,0,3,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-21,"winter 1999-2000"
"2000-01-22","Saturday",1,2000,2000.1,1,"Weekend",0,0,2,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-22,"winter 1999-2000"
"2000-01-23","Sunday",1,2000,2000.1,1,"Weekend",0,0,2,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-23,"winter 1999-2000"
"2000-01-24","Monday",1,2000,2000.1,1,NA,0,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-24,"winter 1999-2000"
"2000-01-25","Tuesday",1,2000,2000.1,1,"Closed",1,9.3,3,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","00/1/25/closed_35/"">closed</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/00/1/25/closed_35/",2000-01-25,"winter 1999-2000"
"2000-01-26","Wednesday",1,2000,2000.1,1,"Closed",1,0,9,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","00/1/25/closed_28/"">closed</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/00/1/25/closed_28/",2000-01-26,"winter 1999-2000"
"2000-01-27","Thursday",1,2000,2000.1,1,NA,0,0,9,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-27,"winter 1999-2000"
"2000-01-28","Friday",1,2000,2000.1,1,NA,0,0,8,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-28,"winter 1999-2000"
"2000-01-29","Saturday",1,2000,2000.1,1,"Weekend",0,0,6,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-29,"winter 1999-2000"
"2000-01-30","Sunday",1,2000,2000.1,1,"Weekend",0,1.2,5,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-01-30,"winter 1999-2000"
"2000-01-31","Monday",1,2000,2000.1,1,"Delayed Arrival",1,0,6,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","00/1/31/delayed-arrivalunscheduled-leave_39/"">delayed arrival/unscheduled leave</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/00/1/31/delayed-arrivalunscheduled-leave_39/",2000-01-31,"winter 1999-2000"
"2000-02-01","Tuesday",2,2000,2000.1,1,NA,0,0,5,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-02-01,"winter 1999-2000"
"2000-02-02","Wednesday",2,2000,2000.1,1,NA,0,0,4,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-02-02,"winter 1999-2000"
"2000-02-03","Thursday",2,2000,2000.1,1,NA,0,0,4,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-02-03,"winter 1999-2000"
"2000-02-04","Friday",2,2000,2000.1,1,NA,0,0.5,4,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-02-04,"winter 1999-2000"
"2000-02-05","Saturday",2,2000,2000.1,1,"Weekend",0,0,4,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-02-05,"winter 1999-2000"
"2000-02-06","Sunday",2,2000,2000.1,1,"Weekend",0,0,4,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-02-06,"winter 1999-2000"
"2000-02-07","Monday",2,2000,2000.1,1,NA,0,0,3,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-02-07,"winter 1999-2000"
"2000-02-08","Tuesday",2,2000,2000.1,1,NA,0,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-02-08,"winter 1999-2000"
"2000-02-09","Wednesday",2,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-02-09,"winter 1999-2000"
"2000-02-10","Thursday",2,2000,2000.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2000-02-10,"winter 1999-2000"
